Time (UTC),Open,High,Low,Close,Volume 
2017.05.01 00:10:50,1.36416,1.36417,1.36414,1.36414,17.99
2017.05.01 00:11:00,1.36414,1.36414,1.36413,1.36413,15.47
2017.05.01 00:11:10,1.36413,1.36417,1.36413,1.36417,16.68
2017.05.01 00:11:20,1.36417,1.36417,1.36414,1.36414,16.49
2017.05.01 00:11:30,1.36414,1.36414,1.36414,1.36414,9
2017.05.01 00:11:40,1.36414,1.36414,1.36414,1.36414,13
2017.05.01 00:11:50,1.36414,1.36414,1.36414,1.36414,9
2017.05.01 00:12:00,1.36414,1.36433,1.36414,1.36433,19.35
2017.05.01 00:12:10,1.36432,1.3644,1.36432,1.36439,21.97
2017.05.01 00:12:20,1.36438,1.36439,1.36435,1.36435,8
2017.05.01 00:12:30,1.36434,1.36435,1.36434,1.36435,2
2017.05.01 00:12:40,1.36434,1.36434,1.36433,1.36434,4.5
2017.05.01 00:12:50,1.36433,1.36434,1.36433,1.36434,10
2017.05.01 00:13:00,1.36433,1.36434,1.36433,1.36433,4
2017.05.01 00:13:10,1.36434,1.36434,1.36426,1.36426,10
2017.05.01 00:13:20,1.36425,1.36426,1.36424,1.36424,6.65
2017.05.01 00:13:30,1.36425,1.36426,1.36425,1.36425,5.67
2017.05.01 00:13:40,1.36425,1.36432,1.36425,1.36431,22.07
2017.05.01 00:13:50,1.36432,1.3644,1.36432,1.36439,23.22
2017.05.01 00:14:00,1.36439,1.3644,1.36439,1.3644,2
2017.05.01 00:14:10,1.36441,1.36441,1.3644,1.3644,7.24
2017.05.01 00:14:20,1.36441,1.36441,1.36433,1.36433,16.71
2017.05.01 00:14:30,1.36432,1.36433,1.36432,1.36433,17.14
2017.05.01 00:14:40,1.36432,1.36433,1.36432,1.36432,11.79
2017.05.01 00:14:50,1.36433,1.36433,1.36433,1.36433,13.22
2017.05.01 00:15:00,1.36433,1.36441,1.36433,1.36441,24.54
2017.05.01 00:15:10,1.36441,1.36442,1.3644,1.36441,22.29
2017.05.01 00:15:20,1.36442,1.36451,1.36442,1.36451,16.22
2017.05.01 00:15:30,1.36449,1.3645,1.36449,1.3645,2.5
2017.05.01 00:15:40,1.3645,1.3645,1.3645,1.3645,1
2017.05.01 00:15:50,1.3645,1.3645,1.3645,1.3645,0
2017.05.01 00:16:00,1.3645,1.3645,1.36444,1.36446,6.5
2017.05.01 00:16:10,1.36445,1.36446,1.36445,1.36446,18
2017.05.01 00:16:20,1.36446,1.36446,1.36446,1.36446,3
2017.05.01 00:16:30,1.36445,1.36445,1.36444,1.36444,8.5
2017.05.01 00:16:40,1.36445,1.36452,1.36445,1.36451,15.31
2017.05.01 00:16:50,1.36451,1.36451,1.36451,1.36451,0
2017.05.01 00:17:00,1.3645,1.3645,1.3645,1.3645,2
2017.05.01 00:17:10,1.3645,1.3645,1.3645,1.3645,6
2017.05.01 00:17:20,1.3645,1.36462,1.3645,1.36462,16.29
2017.05.01 00:17:30,1.36462,1.36463,1.36461,1.36462,20.1
2017.05.01 00:17:40,1.3646,1.36461,1.3646,1.36461,4.3
2017.05.01 00:17:50,1.3646,1.3646,1.3646,1.3646,1
2017.05.01 00:18:00,1.3646,1.3646,1.3646,1.3646,1.5
2017.05.01 00:18:10,1.36459,1.36459,1.36459,1.36459,2
2017.05.01 00:18:20,1.36459,1.36462,1.36459,1.36462,18.01
2017.05.01 00:18:30,1.36462,1.36462,1.36461,1.36462,14.7
2017.05.01 00:18:40,1.36462,1.36471,1.36462,1.36471,11.3
2017.05.01 00:18:50,1.36471,1.36471,1.36471,1.36471,6
2017.05.01 00:19:00,1.3647,1.36471,1.36469,1.36469,15
2017.05.01 00:19:10,1.36469,1.3647,1.36466,1.36467,6.57
2017.05.01 00:19:20,1.36467,1.36467,1.36467,1.36467,4
2017.05.01 00:19:30,1.36467,1.36467,1.36467,1.36467,4
2017.05.01 00:19:40,1.36467,1.36467,1.36467,1.36467,7
2017.05.01 00:19:50,1.36467,1.36467,1.36467,1.36467,1
2017.05.01 00:20:00,1.36469,1.36477,1.36468,1.36477,17.12
2017.05.01 00:20:10,1.36477,1.36477,1.36476,1.36476,2
2017.05.01 00:20:20,1.36476,1.36476,1.36476,1.36476,0
2017.05.01 00:20:30,1.36476,1.36476,1.36476,1.36476,0
2017.05.01 00:20:40,1.36477,1.36477,1.36477,1.36477,1
2017.05.01 00:20:50,1.36477,1.36477,1.36477,1.36477,0
2017.05.01 00:21:00,1.36477,1.36477,1.36477,1.36477,4.24
2017.05.01 00:21:10,1.36477,1.36477,1.36477,1.36477,1
2017.05.01 00:21:20,1.36477,1.36477,1.36477,1.36477,2
2017.05.01 00:21:30,1.36477,1.36477,1.36477,1.36477,0
2017.05.01 00:21:40,1.36476,1.36477,1.36476,1.36477,2.5
2017.05.01 00:21:50,1.36477,1.36477,1.36477,1.36477,0
2017.05.01 00:22:00,1.36476,1.36476,1.36476,1.36476,3
2017.05.01 00:22:10,1.36464,1.36465,1.36464,1.36464,7.14
2017.05.01 00:22:20,1.36465,1.36467,1.36464,1.36467,6.73
2017.05.01 00:22:30,1.36466,1.36468,1.36466,1.36468,3.5
2017.05.01 00:22:40,1.36467,1.36468,1.36467,1.36468,2
2017.05.01 00:22:50,1.36468,1.36468,1.36468,1.36468,1.5
2017.05.01 00:23:00,1.36468,1.36468,1.36466,1.36466,3
2017.05.01 00:23:10,1.36466,1.36466,1.36466,1.36466,0
2017.05.01 00:23:20,1.36466,1.36466,1.36466,1.36466,1
2017.05.01 00:23:30,1.36467,1.36467,1.36467,1.36467,1
2017.05.01 00:23:40,1.36467,1.36467,1.36467,1.36467,1
2017.05.01 00:23:50,1.36467,1.36467,1.36467,1.36467,0
2017.05.01 00:24:00,1.36467,1.36467,1.36467,1.36467,3
2017.05.01 00:24:10,1.36467,1.36467,1.36467,1.36467,1
2017.05.01 00:24:20,1.36464,1.36464,1.36459,1.36459,14.05
2017.05.01 00:24:30,1.36459,1.3646,1.36454,1.3646,24.36
2017.05.01 00:24:40,1.3646,1.36461,1.3646,1.36461,5.15
2017.05.01 00:24:50,1.3646,1.36461,1.3646,1.36461,3.25
2017.05.01 00:25:00,1.36461,1.36463,1.36461,1.36462,9.77
2017.05.01 00:25:10,1.36463,1.36463,1.3646,1.36461,9.19
2017.05.01 00:25:20,1.36461,1.36461,1.36461,1.36461,2.4
2017.05.01 00:25:30,1.3646,1.36461,1.3646,1.36461,3.75
2017.05.01 00:25:40,1.36461,1.36461,1.36461,1.36461,0
2017.05.01 00:25:50,1.36461,1.36461,1.36461,1.36461,0
2017.05.01 00:26:00,1.36461,1.36461,1.36461,1.36461,2.25
2017.05.01 00:26:10,1.3646,1.3646,1.3646,1.3646,1
2017.05.01 00:26:20,1.3646,1.3646,1.3646,1.3646,2
2017.05.01 00:26:30,1.3646,1.3646,1.3646,1.3646,0
2017.05.01 00:26:40,1.36461,1.36461,1.36461,1.36461,1
2017.05.01 00:26:50,1.36461,1.36461,1.3646,1.3646,2
2017.05.01 00:27:00,1.36461,1.36461,1.36461,1.36461,1
2017.05.01 00:27:10,1.36461,1.36461,1.36461,1.36461,0
2017.05.01 00:27:20,1.36461,1.36461,1.36461,1.36461,0
2017.05.01 00:27:30,1.3646,1.36461,1.3646,1.36461,2.5
2017.05.01 00:27:40,1.36461,1.36461,1.36461,1.36461,0
2017.05.01 00:27:50,1.36461,1.36461,1.36461,1.36461,0
2017.05.01 00:28:00,1.36461,1.36461,1.36461,1.36461,0
2017.05.01 00:28:10,1.36461,1.36461,1.36461,1.36461,1.87
2017.05.01 00:28:20,1.36461,1.36461,1.36461,1.36461,0
2017.05.01 00:28:30,1.36461,1.36461,1.3646,1.3646,2.5
2017.05.01 00:28:40,1.36459,1.36459,1.36457,1.36458,6.5
2017.05.01 00:28:50,1.36458,1.36458,1.36458,1.36458,4
2017.05.01 00:29:00,1.36458,1.36458,1.36457,1.36458,3.5
2017.05.01 00:29:10,1.36458,1.36458,1.36458,1.36458,0
2017.05.01 00:29:20,1.36458,1.36458,1.36458,1.36458,0
2017.05.01 00:29:30,1.36458,1.36458,1.36458,1.36458,0
2017.05.01 00:29:40,1.36458,1.36458,1.36458,1.36458,1.12
2017.05.01 00:29:50,1.36457,1.36457,1.36457,1.36457,1
2017.05.01 00:30:00,1.36458,1.3646,1.36451,1.36451,16.61
2017.05.01 00:30:10,1.36451,1.36451,1.36451,1.36451,0
2017.05.01 00:30:20,1.36451,1.36451,1.36451,1.36451,1
2017.05.01 00:30:30,1.36452,1.3646,1.36452,1.3646,14.73
2017.05.01 00:30:40,1.36458,1.36461,1.36458,1.3646,8.98
2017.05.01 00:30:50,1.36459,1.36475,1.36459,1.36475,14.6
2017.05.01 00:31:00,1.36475,1.36475,1.36475,1.36475,0
2017.05.01 00:31:10,1.36475,1.36476,1.36475,1.36476,7.87
2017.05.01 00:31:20,1.36476,1.36477,1.36476,1.36477,4.87
2017.05.01 00:31:30,1.36477,1.36477,1.36477,1.36477,0
2017.05.01 00:31:40,1.36477,1.36477,1.36475,1.36475,3.69
2017.05.01 00:31:50,1.36478,1.36478,1.36478,1.36478,1.44
2017.05.01 00:32:00,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:32:10,1.36475,1.36475,1.36475,1.36475,3.16
2017.05.01 00:32:20,1.36476,1.36476,1.36473,1.36473,2.66
2017.05.01 00:32:30,1.36473,1.36475,1.36472,1.36475,6.32
2017.05.01 00:32:40,1.36473,1.36473,1.36473,1.36473,1
2017.05.01 00:32:50,1.36474,1.36475,1.36474,1.36475,2.66
2017.05.01 00:33:00,1.36475,1.36475,1.36475,1.36475,0
2017.05.01 00:33:10,1.36475,1.36475,1.36475,1.36475,0
2017.05.01 00:33:20,1.36471,1.36471,1.36464,1.36464,9
2017.05.01 00:33:30,1.36464,1.36464,1.36464,1.36464,0
2017.05.01 00:33:40,1.36464,1.36464,1.36463,1.36464,3.26
2017.05.01 00:33:50,1.36463,1.36466,1.36463,1.36466,7.73
2017.05.01 00:34:00,1.36466,1.36466,1.36466,1.36466,2.19
2017.05.01 00:34:10,1.36467,1.36467,1.36467,1.36467,1.09
2017.05.01 00:34:20,1.36466,1.36466,1.36464,1.36465,3.57
2017.05.01 00:34:30,1.36464,1.36464,1.36464,1.36464,1.09
2017.05.01 00:34:40,1.36466,1.36466,1.36466,1.36466,4.57
2017.05.01 00:34:50,1.36465,1.36466,1.36465,1.36466,7.31
2017.05.01 00:35:00,1.36466,1.36468,1.36466,1.36467,10.85
2017.05.01 00:35:10,1.36468,1.36468,1.36468,1.36468,2.25
2017.05.01 00:35:20,1.36468,1.36468,1.36468,1.36468,3
2017.05.01 00:35:30,1.36469,1.36469,1.36465,1.36467,8.57
2017.05.01 00:35:40,1.3647,1.36477,1.3647,1.36477,21.05
2017.05.01 00:35:50,1.36478,1.36479,1.36478,1.36479,19.55
2017.05.01 00:36:00,1.36479,1.36479,1.36479,1.36479,9.96
2017.05.01 00:36:10,1.36479,1.36479,1.36479,1.36479,0
2017.05.01 00:36:20,1.36478,1.36478,1.36478,1.36478,3.37
2017.05.01 00:36:30,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:36:40,1.36476,1.36477,1.36476,1.36477,2
2017.05.01 00:36:50,1.36478,1.36478,1.36478,1.36478,4.49
2017.05.01 00:37:00,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:37:10,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:37:20,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:37:30,1.36477,1.36478,1.36477,1.36478,2.5
2017.05.01 00:37:40,1.36477,1.36477,1.36477,1.36477,1
2017.05.01 00:37:50,1.36477,1.36477,1.36477,1.36477,1
2017.05.01 00:38:00,1.36477,1.36477,1.36477,1.36477,0
2017.05.01 00:38:10,1.36477,1.36477,1.36477,1.36477,0
2017.05.01 00:38:20,1.36477,1.36477,1.36477,1.36477,0
2017.05.01 00:38:30,1.36477,1.36477,1.36477,1.36477,0
2017.05.01 00:38:40,1.36478,1.36478,1.36477,1.36477,4.75
2017.05.01 00:38:50,1.36478,1.36478,1.36478,1.36478,2.25
2017.05.01 00:39:00,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:39:10,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:39:20,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:39:30,1.36478,1.36478,1.36478,1.36478,1.87
2017.05.01 00:39:40,1.36476,1.36477,1.36475,1.36476,6.5
2017.05.01 00:39:50,1.36476,1.36476,1.36476,1.36476,0
2017.05.01 00:40:00,1.36477,1.36477,1.36477,1.36477,8.89
2017.05.01 00:40:10,1.36477,1.36477,1.36477,1.36477,3.88
2017.05.01 00:40:20,1.36477,1.36479,1.36477,1.36479,7.22
2017.05.01 00:40:30,1.36479,1.36479,1.36479,1.36479,5.25
2017.05.01 00:40:40,1.36479,1.36479,1.36479,1.36479,3.75
2017.05.01 00:40:50,1.36479,1.36479,1.36479,1.36479,9.14
2017.05.01 00:41:00,1.36478,1.36478,1.36478,1.36478,2.31
2017.05.01 00:41:10,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:41:20,1.36478,1.36478,1.36478,1.36478,4.8
2017.05.01 00:41:30,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:41:40,1.36478,1.36478,1.36478,1.36478,6.58
2017.05.01 00:41:50,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:42:00,1.36478,1.36478,1.36478,1.36478,2.38
2017.05.01 00:42:10,1.36478,1.36478,1.36478,1.36478,0
2017.05.01 00:42:20,1.36478,1.36478,1.36478,1.36478,2.38
2017.05.01 00:42:30,1.36478,1.36478,1.36478,1.36478,5.37
2017.05.01 00:42:40,1.36479,1.36479,1.36479,1.36479,17.74
2017.05.01 00:42:50,1.36479,1.36479,1.36477,1.36477,20.52
2017.05.01 00:43:00,1.36476,1.36478,1.36476,1.36477,20.88
2017.05.01 00:43:10,1.36477,1.36477,1.36477,1.36477,14.38
2017.05.01 00:43:20,1.36477,1.36478,1.36477,1.36478,22.1
2017.05.01 00:43:30,1.36478,1.36478,1.36478,1.36478,5.38
2017.05.01 00:43:40,1.36478,1.36478,1.36478,1.36478,18.5
2017.05.01 00:43:50,1.36478,1.36478,1.36477,1.36478,15.13
2017.05.01 00:44:00,1.36478,1.36488,1.36478,1.36488,18.16
2017.05.01 00:44:10,1.36488,1.36489,1.36488,1.36489,28.25
2017.05.01 00:44:20,1.36489,1.36489,1.36489,1.36489,2.62
2017.05.01 00:44:30,1.36489,1.36489,1.36489,1.36489,25.61
2017.05.01 00:44:40,1.36489,1.36489,1.36489,1.36489,15.81
2017.05.01 00:44:50,1.36489,1.36489,1.36489,1.36489,2.62
2017.05.01 00:45:00,1.36489,1.36495,1.36489,1.36495,20.36
2017.05.01 00:45:10,1.36495,1.36495,1.36495,1.36495,6
2017.05.01 00:45:20,1.36495,1.36496,1.36495,1.36496,8.5
2017.05.01 00:45:30,1.36496,1.36496,1.36495,1.36496,9.5
2017.05.01 00:45:40,1.36496,1.36496,1.36496,1.36496,12
2017.05.01 00:45:50,1.36496,1.36496,1.36496,1.36496,3.74
2017.05.01 00:46:00,1.36496,1.36497,1.36495,1.36495,12.61
2017.05.01 00:46:10,1.36495,1.36495,1.36495,1.36495,2
2017.05.01 00:46:20,1.36495,1.36497,1.36495,1.36497,11
2017.05.01 00:46:30,1.36496,1.36497,1.36496,1.36497,6.75
2017.05.01 00:46:40,1.36497,1.36497,1.36496,1.36496,6.25
2017.05.01 00:46:50,1.36496,1.36496,1.36496,1.36496,3.25
2017.05.01 00:47:00,1.36496,1.36497,1.36496,1.36497,7.87
2017.05.01 00:47:10,1.36496,1.36496,1.36496,1.36496,2.25
2017.05.01 00:47:20,1.36496,1.36496,1.36496,1.36496,1.87
2017.05.01 00:47:30,1.36496,1.36496,1.36496,1.36496,0
2017.05.01 00:47:40,1.36496,1.36496,1.36496,1.36496,2.25
2017.05.01 00:47:50,1.36496,1.36496,1.36486,1.36486,6.62
2017.05.01 00:48:00,1.36486,1.36486,1.36486,1.36486,5.24
2017.05.01 00:48:10,1.36486,1.36486,1.36486,1.36486,2.25
2017.05.01 00:48:20,1.36486,1.36486,1.36486,1.36486,3
2017.05.01 00:48:30,1.36487,1.36487,1.36487,1.36487,4.86
2017.05.01 00:48:40,1.36486,1.36486,1.36486,1.36486,2.12
2017.05.01 00:48:50,1.36487,1.36488,1.36487,1.36487,8.49
2017.05.01 00:49:00,1.36488,1.36488,1.36488,1.36488,3.5
2017.05.01 00:49:10,1.36489,1.36489,1.36489,1.36489,3.37
2017.05.01 00:49:20,1.36488,1.36489,1.36488,1.36489,8.99
2017.05.01 00:49:30,1.36489,1.3649,1.36485,1.36487,20.45
2017.05.01 00:49:40,1.36487,1.36488,1.36487,1.36488,7
2017.05.01 00:49:50,1.36481,1.36481,1.36479,1.3648,7.15
2017.05.01 00:50:00,1.3648,1.3648,1.36476,1.36478,14.15
2017.05.01 00:50:10,1.36477,1.36478,1.36477,1.36477,3.5
2017.05.01 00:50:20,1.36479,1.36489,1.36478,1.36489,15.23
2017.05.01 00:50:30,1.36489,1.36489,1.36489,1.36489,5.65
2017.05.01 00:50:40,1.36491,1.36492,1.36491,1.36491,3.61
2017.05.01 00:50:50,1.36493,1.36496,1.36493,1.36495,14.74
2017.05.01 00:51:00,1.36496,1.36496,1.36495,1.36496,13.74
2017.05.01 00:51:10,1.36496,1.36496,1.36491,1.36492,8.24
2017.05.01 00:51:20,1.36492,1.36495,1.36492,1.36493,12.25
2017.05.01 00:51:30,1.36493,1.36493,1.36492,1.36492,3.25
2017.05.01 00:51:40,1.36493,1.36493,1.36493,1.36493,2.25
2017.05.01 00:51:50,1.36494,1.36494,1.36494,1.36494,1.5
2017.05.01 00:52:00,1.36494,1.36494,1.36494,1.36494,1.5
2017.05.01 00:52:10,1.36494,1.36494,1.36494,1.36494,1.87
2017.05.01 00:52:20,1.36494,1.36494,1.36494,1.36494,0
2017.05.01 00:52:30,1.36495,1.36495,1.36495,1.36495,3.37
2017.05.01 00:52:40,1.36495,1.36495,1.36495,1.36495,2.62
2017.05.01 00:52:50,1.36495,1.36496,1.36495,1.36496,3.74
2017.05.01 00:53:00,1.36495,1.36497,1.36495,1.36497,3.87
2017.05.01 00:53:10,1.36497,1.36507,1.36497,1.36507,26.85
2017.05.01 00:53:20,1.36507,1.36507,1.36506,1.36507,18.5
2017.05.01 00:53:30,1.36509,1.36514,1.36509,1.36514,14.37
2017.05.01 00:53:40,1.36513,1.36514,1.36513,1.36514,3.5
2017.05.01 00:53:50,1.36513,1.36516,1.36513,1.36516,4.62
2017.05.01 00:54:00,1.36517,1.36534,1.36516,1.36534,40.6
2017.05.01 00:54:10,1.36534,1.36544,1.36534,1.36543,40.32
2017.05.01 00:54:20,1.36542,1.36543,1.36524,1.36524,17.87
2017.05.01 00:54:30,1.36525,1.36544,1.36525,1.36533,58.55
2017.05.01 00:54:40,1.36533,1.36533,1.36532,1.36532,12.87
2017.05.01 00:54:50,1.36533,1.36561,1.36533,1.3656,65.38
2017.05.01 00:55:00,1.3656,1.36563,1.36558,1.36561,47.88
2017.05.01 00:55:10,1.3656,1.3656,1.36552,1.36553,27.25
2017.05.01 00:55:20,1.36551,1.36551,1.36537,1.36538,20.23
2017.05.01 00:55:30,1.36537,1.3654,1.36537,1.36539,9.58
2017.05.01 00:55:40,1.3654,1.3654,1.36538,1.36538,11.69
2017.05.01 00:55:50,1.36539,1.36539,1.36532,1.36533,14.2
2017.05.01 00:56:00,1.36534,1.36534,1.36529,1.3653,15.82
2017.05.01 00:56:10,1.36529,1.36531,1.36529,1.3653,15
2017.05.01 00:56:20,1.36531,1.36531,1.3653,1.3653,12
2017.05.01 00:56:30,1.36531,1.36531,1.3653,1.3653,3.25
2017.05.01 00:56:40,1.3653,1.36531,1.3653,1.36531,13.5
2017.05.01 00:56:50,1.3653,1.3653,1.36521,1.36522,10.36
2017.05.01 00:57:00,1.36521,1.36523,1.36521,1.36522,7.14
2017.05.01 00:57:10,1.36523,1.36523,1.36521,1.36522,11.81
2017.05.01 00:57:20,1.36523,1.36523,1.36519,1.36519,16.11
2017.05.01 00:57:30,1.36519,1.3652,1.36517,1.36517,8.82
2017.05.01 00:57:40,1.36516,1.36517,1.36516,1.36516,5.25
2017.05.01 00:57:50,1.36517,1.36517,1.36513,1.36515,11.66
2017.05.01 00:58:00,1.36514,1.36523,1.36514,1.36523,11.95
2017.05.01 00:58:10,1.36523,1.36523,1.36523,1.36523,2
2017.05.01 00:58:20,1.36524,1.36525,1.36524,1.36525,6.5
2017.05.01 00:58:30,1.36524,1.36539,1.36524,1.36532,17.37
2017.05.01 00:58:40,1.36533,1.36535,1.36532,1.36535,16.62
2017.05.01 00:58:50,1.36534,1.36535,1.36534,1.36534,5.66
2017.05.01 00:59:00,1.36534,1.36534,1.36533,1.36533,7.32
2017.05.01 00:59:10,1.36534,1.36536,1.36533,1.36535,11.44
2017.05.01 00:59:20,1.36534,1.36539,1.36533,1.36539,16.01
2017.05.01 00:59:30,1.36537,1.36541,1.36537,1.36537,14.66
2017.05.01 00:59:40,1.36535,1.36549,1.36535,1.36546,19.57
2017.05.01 00:59:50,1.36546,1.36551,1.36545,1.36551,12.25
2017.05.01 01:00:00,1.36551,1.36551,1.36541,1.36549,22.38
2017.05.01 01:00:10,1.36549,1.3655,1.36549,1.3655,7.23
2017.05.01 01:00:20,1.36549,1.36549,1.36549,1.36549,3.73
2017.05.01 01:00:30,1.3655,1.36552,1.36549,1.36552,6.44
2017.05.01 01:00:40,1.36552,1.3656,1.36551,1.3656,13.73
2017.05.01 01:00:50,1.36562,1.36573,1.36562,1.36569,24
2017.05.01 01:01:00,1.3657,1.36571,1.36567,1.36571,22.82
2017.05.01 01:01:10,1.3657,1.36579,1.3657,1.36579,33.36
2017.05.01 01:01:20,1.36578,1.36579,1.36575,1.36576,17.24
2017.05.01 01:01:30,1.36575,1.36576,1.36575,1.36575,10.57
2017.05.01 01:01:40,1.36576,1.36579,1.36575,1.36578,8.89
2017.05.01 01:01:50,1.36577,1.36577,1.36576,1.36576,6.41
2017.05.01 01:02:00,1.36576,1.36578,1.36576,1.36577,8.96
2017.05.01 01:02:10,1.36578,1.36578,1.36577,1.36578,6.37
2017.05.01 01:02:20,1.36579,1.36579,1.36577,1.36579,14.03
2017.05.01 01:02:30,1.36579,1.36579,1.36576,1.36576,13.2
2017.05.01 01:02:40,1.36577,1.36577,1.36576,1.36577,15.69
2017.05.01 01:02:50,1.36577,1.36578,1.36577,1.36578,18.23
2017.05.01 01:03:00,1.36578,1.36578,1.36578,1.36578,2.69
2017.05.01 01:03:10,1.36578,1.36578,1.36578,1.36578,4.32
2017.05.01 01:03:20,1.36578,1.36578,1.36578,1.36578,2.64
2017.05.01 01:03:30,1.36578,1.36578,1.36578,1.36578,1.12
2017.05.01 01:03:40,1.36577,1.36577,1.36577,1.36577,1
