Time (UTC),Open,High,Low,Close,Volume 
2017.07.31 01:28:00,1.31329,1.31339,1.31329,1.31339,53.65
2017.07.31 01:29:00,1.31339,1.31344,1.31334,1.31338,56.18
2017.07.31 01:30:00,1.31338,1.31338,1.31324,1.31328,79.57
2017.07.31 01:31:00,1.31328,1.31328,1.31327,1.31328,38.82
2017.07.31 01:32:00,1.31327,1.31328,1.31316,1.31318,46.35
2017.07.31 01:33:00,1.31318,1.31332,1.31318,1.31328,73.03
2017.07.31 01:34:00,1.31329,1.31346,1.31329,1.31346,37.22
2017.07.31 01:35:00,1.31346,1.31347,1.31342,1.31346,58.24
2017.07.31 01:36:00,1.31346,1.31348,1.31345,1.31347,81.17
2017.07.31 01:37:00,1.31347,1.31348,1.31347,1.31347,63
2017.07.31 01:38:00,1.31347,1.31347,1.31343,1.31343,50.32
2017.07.31 01:39:00,1.31343,1.31345,1.31334,1.3134,66.51
2017.07.31 01:40:00,1.31343,1.31343,1.31339,1.31339,68.66
2017.07.31 01:41:00,1.31338,1.31339,1.31332,1.31332,45.52
2017.07.31 01:42:00,1.31333,1.3134,1.31328,1.31339,103.78
2017.07.31 01:43:00,1.31339,1.31339,1.31329,1.31329,60.08
2017.07.31 01:44:00,1.31329,1.31338,1.31322,1.31333,79.01
2017.07.31 01:45:00,1.3133,1.3134,1.3133,1.31339,121.52
2017.07.31 01:46:00,1.31339,1.31348,1.31339,1.31345,186.44
2017.07.31 01:47:00,1.31345,1.31357,1.31343,1.31357,133.53
2017.07.31 01:48:00,1.31357,1.31358,1.31352,1.31355,52.82
2017.07.31 01:49:00,1.31355,1.31358,1.31354,1.31357,45.25
2017.07.31 01:50:00,1.31357,1.31358,1.31353,1.31356,53.87
2017.07.31 01:51:00,1.31356,1.31356,1.31341,1.31348,58.42
2017.07.31 01:52:00,1.31347,1.31348,1.31347,1.31347,21
2017.07.31 01:53:00,1.31348,1.31348,1.31338,1.31338,55.52
2017.07.31 01:54:00,1.31338,1.31338,1.3132,1.31322,46.6
2017.07.31 01:55:00,1.31323,1.31323,1.31322,1.31322,18
2017.07.31 01:56:00,1.31322,1.31323,1.31314,1.31319,34.25
2017.07.31 01:57:00,1.31319,1.31328,1.31319,1.31322,43
2017.07.31 01:58:00,1.31322,1.31333,1.31322,1.31332,31.83
2017.07.31 01:59:00,1.31333,1.31338,1.31329,1.31334,65.15
2017.07.31 02:00:00,1.31334,1.31341,1.31334,1.31341,29.74
2017.07.31 02:01:00,1.3134,1.31344,1.31339,1.3134,50.5
2017.07.31 02:02:00,1.3134,1.31341,1.31339,1.3134,62.86
2017.07.31 02:03:00,1.31339,1.31344,1.31339,1.3134,87.26
2017.07.31 02:04:00,1.31339,1.31348,1.31339,1.31347,48.46
2017.07.31 02:05:00,1.31345,1.31349,1.31342,1.31348,44.63
2017.07.31 02:06:00,1.31348,1.31359,1.31348,1.31352,61.05
2017.07.31 02:07:00,1.31353,1.31355,1.3135,1.3135,24.55
2017.07.31 02:08:00,1.31351,1.31356,1.31349,1.31351,90.59
2017.07.31 02:09:00,1.3135,1.31351,1.31339,1.31341,107.37
2017.07.31 02:10:00,1.31341,1.31342,1.31336,1.31338,69.05
2017.07.31 02:11:00,1.3134,1.31341,1.31337,1.31338,95.09
2017.07.31 02:12:00,1.31338,1.31338,1.3133,1.31332,77.61
2017.07.31 02:13:00,1.31332,1.31332,1.3132,1.31322,30.52
2017.07.31 02:14:00,1.31322,1.31324,1.31321,1.31324,22.72
2017.07.31 02:15:00,1.31324,1.31324,1.3132,1.3132,50.35
2017.07.31 02:16:00,1.3132,1.31323,1.3132,1.3132,89.06
2017.07.31 02:17:00,1.3132,1.31336,1.3132,1.31326,105.95
2017.07.31 02:18:00,1.31326,1.31331,1.31326,1.3133,66.41
2017.07.31 02:19:00,1.31329,1.31332,1.31327,1.31329,49.02
2017.07.31 02:20:00,1.31329,1.31353,1.31329,1.31352,40.11
2017.07.31 02:21:00,1.31352,1.31354,1.31349,1.31354,47.2
2017.07.31 02:22:00,1.31354,1.31354,1.31354,1.31354,23.72
2017.07.31 02:23:00,1.31353,1.31354,1.31347,1.31347,122.96
2017.07.31 02:24:00,1.31347,1.31347,1.31338,1.3134,126.6
2017.07.31 02:25:00,1.3134,1.31342,1.31336,1.31339,48.89
2017.07.31 02:26:00,1.31338,1.31342,1.31335,1.3134,30.5
2017.07.31 02:27:00,1.3134,1.31341,1.31339,1.31339,18
2017.07.31 02:28:00,1.31339,1.31339,1.3133,1.3133,27.75
2017.07.31 02:29:00,1.31331,1.31334,1.31331,1.31334,9.55
2017.07.31 02:30:00,1.31334,1.31339,1.31334,1.31337,29
2017.07.31 02:31:00,1.31337,1.31337,1.31332,1.31332,23.64
2017.07.31 02:32:00,1.31331,1.31331,1.31329,1.31329,18.76
2017.07.31 02:33:00,1.3133,1.3133,1.31327,1.31328,60.95
2017.07.31 02:34:00,1.31328,1.31328,1.3132,1.31323,51.38
2017.07.31 02:35:00,1.31323,1.31323,1.31319,1.31321,41.11
2017.07.31 02:36:00,1.31322,1.31323,1.3132,1.31322,17.07
2017.07.31 02:37:00,1.31322,1.31323,1.31317,1.31318,48.23
2017.07.31 02:38:00,1.31317,1.31323,1.31317,1.31322,38.59
2017.07.31 02:39:00,1.31322,1.31322,1.31321,1.31321,14.47
2017.07.31 02:40:00,1.31322,1.31325,1.31322,1.31325,17.44
2017.07.31 02:41:00,1.31325,1.3133,1.31324,1.31328,41.58
2017.07.31 02:42:00,1.31328,1.31329,1.31326,1.31329,28
2017.07.31 02:43:00,1.31329,1.3133,1.31329,1.3133,5
2017.07.31 02:44:00,1.31331,1.31331,1.31328,1.31329,25.5
2017.07.31 02:45:00,1.31329,1.31332,1.31328,1.31332,23.58
2017.07.31 02:46:00,1.31332,1.31332,1.31329,1.31329,31.2
2017.07.31 02:47:00,1.31329,1.31332,1.31327,1.31332,58.33
2017.07.31 02:48:00,1.31332,1.31332,1.31328,1.31328,39.56
2017.07.31 02:49:00,1.31328,1.31328,1.31328,1.31328,30.9
2017.07.31 02:50:00,1.31328,1.3133,1.31321,1.31322,53.47
2017.07.31 02:51:00,1.31322,1.31324,1.3132,1.31322,48.71
2017.07.31 02:52:00,1.31322,1.31324,1.31309,1.31324,58.8
2017.07.31 02:53:00,1.31325,1.31325,1.3132,1.3132,51.36
2017.07.31 02:54:00,1.31321,1.31321,1.3131,1.3131,32.39
2017.07.31 02:55:00,1.31311,1.31314,1.31302,1.31314,43.6
2017.07.31 02:56:00,1.31314,1.31314,1.31298,1.31298,37.12
2017.07.31 02:57:00,1.31298,1.31298,1.31289,1.31293,30.53
2017.07.31 02:58:00,1.31293,1.31293,1.31267,1.31271,97.84
2017.07.31 02:59:00,1.31271,1.31291,1.31271,1.3129,56.07
2017.07.31 03:00:00,1.3129,1.31291,1.31285,1.3129,84.83
2017.07.31 03:01:00,1.3129,1.31293,1.31289,1.31291,78.06
2017.07.31 03:02:00,1.31291,1.31299,1.3129,1.31296,90.51
2017.07.31 03:03:00,1.31296,1.31299,1.31289,1.31292,160.17
2017.07.31 03:04:00,1.31292,1.31293,1.31268,1.31268,135.02
2017.07.31 03:05:00,1.31268,1.31274,1.31258,1.31264,68.6
2017.07.31 03:06:00,1.31265,1.31265,1.31262,1.31262,12.8
2017.07.31 03:07:00,1.31261,1.31265,1.3126,1.3126,20.31
2017.07.31 03:08:00,1.3126,1.31263,1.3126,1.31263,27.82
2017.07.31 03:09:00,1.31262,1.31262,1.3123,1.31238,117.83
2017.07.31 03:10:00,1.31239,1.31254,1.31237,1.31254,83.56
2017.07.31 03:11:00,1.31253,1.31254,1.31252,1.31254,77.31
2017.07.31 03:12:00,1.31254,1.31256,1.31252,1.31252,63.29
2017.07.31 03:13:00,1.31255,1.31257,1.31255,1.31255,73.79
2017.07.31 03:14:00,1.31258,1.31262,1.31256,1.31258,77.59
2017.07.31 03:15:00,1.31258,1.31267,1.31255,1.31266,141.72
2017.07.31 03:16:00,1.31266,1.31268,1.31266,1.31266,57.44
2017.07.31 03:17:00,1.31264,1.31265,1.31261,1.31265,71.99
2017.07.31 03:18:00,1.31265,1.31266,1.3126,1.3126,47.8
2017.07.31 03:19:00,1.3126,1.31264,1.31259,1.31261,52.87
2017.07.31 03:20:00,1.31261,1.31264,1.3125,1.31255,70.24
2017.07.31 03:21:00,1.31255,1.31255,1.31252,1.31252,16.57
2017.07.31 03:22:00,1.31252,1.31253,1.31251,1.31251,33.18
2017.07.31 03:23:00,1.31251,1.31253,1.31251,1.31252,63.3
2017.07.31 03:24:00,1.31252,1.31253,1.31252,1.31252,26.49
2017.07.31 03:25:00,1.31251,1.31253,1.31251,1.31252,18.66
2017.07.31 03:26:00,1.31251,1.31252,1.31251,1.31251,46.44
2017.07.31 03:27:00,1.31252,1.31255,1.31251,1.31255,41.87
2017.07.31 03:28:00,1.31254,1.31257,1.31251,1.31252,70.94
2017.07.31 03:29:00,1.31252,1.31254,1.31251,1.31251,95.3
2017.07.31 03:30:00,1.31252,1.31255,1.31251,1.31252,86.61
2017.07.31 03:31:00,1.31252,1.31258,1.31251,1.31258,87.77
2017.07.31 03:32:00,1.31256,1.31257,1.31252,1.31253,68.94
2017.07.31 03:33:00,1.31253,1.31258,1.31253,1.31254,94.49
2017.07.31 03:34:00,1.31252,1.31259,1.31252,1.31256,149.64
2017.07.31 03:35:00,1.31255,1.31255,1.31252,1.31254,126.18
2017.07.31 03:36:00,1.31254,1.31255,1.31251,1.31251,143.96
2017.07.31 03:37:00,1.31252,1.3126,1.3125,1.31254,54.4
2017.07.31 03:38:00,1.31254,1.31254,1.31229,1.3123,60.25
2017.07.31 03:39:00,1.3123,1.31237,1.31229,1.31235,67.08
2017.07.31 03:40:00,1.31235,1.31239,1.31229,1.31239,90.76
2017.07.31 03:41:00,1.31238,1.31241,1.31238,1.3124,76.63
2017.07.31 03:42:00,1.3124,1.31241,1.31238,1.3124,54.25
2017.07.31 03:43:00,1.3124,1.3124,1.31238,1.31239,72.32
2017.07.31 03:44:00,1.31239,1.31243,1.31239,1.31241,33.19
2017.07.31 03:45:00,1.31241,1.31245,1.3124,1.31241,46.88
2017.07.31 03:46:00,1.31243,1.31243,1.31242,1.31242,24.12
2017.07.31 03:47:00,1.31242,1.31243,1.31242,1.31242,19.73
2017.07.31 03:48:00,1.31242,1.31243,1.31242,1.31243,19.48
2017.07.31 03:49:00,1.31242,1.31243,1.31237,1.31237,22.12
2017.07.31 03:50:00,1.31237,1.31238,1.31232,1.31235,24
2017.07.31 03:51:00,1.31235,1.31235,1.31231,1.31233,85.48
2017.07.31 03:52:00,1.31233,1.31233,1.3123,1.3123,68.09
2017.07.31 03:53:00,1.3123,1.3123,1.31229,1.31229,8.72
2017.07.31 03:54:00,1.31229,1.3123,1.31228,1.31229,50.6
2017.07.31 03:55:00,1.31229,1.31232,1.31229,1.31232,27.04
2017.07.31 03:56:00,1.31232,1.3124,1.31229,1.31231,82.88
2017.07.31 03:57:00,1.31231,1.31233,1.31223,1.31228,38.98
2017.07.31 03:58:00,1.31228,1.31228,1.31219,1.31219,23.62
2017.07.31 03:59:00,1.31219,1.31222,1.31207,1.31222,72.1
2017.07.31 04:00:00,1.31222,1.3123,1.3122,1.31222,18.14
2017.07.31 04:01:00,1.31223,1.31223,1.31219,1.31221,21.75
2017.07.31 04:02:00,1.31219,1.3122,1.31217,1.31217,24.87
2017.07.31 04:03:00,1.31218,1.31218,1.31217,1.31217,35
2017.07.31 04:04:00,1.31218,1.31218,1.31211,1.31213,31.21
2017.07.31 04:05:00,1.31214,1.31217,1.31213,1.31213,18.03
2017.07.31 04:06:00,1.31217,1.31224,1.31215,1.31224,16.88
2017.07.31 04:07:00,1.31224,1.3123,1.31222,1.31223,91.31
2017.07.31 04:08:00,1.31223,1.31223,1.31222,1.31223,44.29
2017.07.31 04:09:00,1.31222,1.31227,1.31222,1.31225,92.27
2017.07.31 04:10:00,1.31226,1.31229,1.31223,1.31227,70.57
2017.07.31 04:11:00,1.31226,1.31229,1.31226,1.31228,20.91
2017.07.31 04:12:00,1.31227,1.31229,1.31223,1.31228,54.45
2017.07.31 04:13:00,1.31228,1.31229,1.31222,1.31223,57.23
2017.07.31 04:14:00,1.31223,1.31227,1.31223,1.31226,71.98
2017.07.31 04:15:00,1.31226,1.3123,1.31226,1.31228,130.82
2017.07.31 04:16:00,1.31228,1.31233,1.31228,1.31233,85.46
2017.07.31 04:17:00,1.31233,1.31233,1.31229,1.31229,57.8
2017.07.31 04:18:00,1.31229,1.31231,1.31228,1.31228,72.13
2017.07.31 04:19:00,1.31227,1.31233,1.31227,1.31233,46.55
2017.07.31 04:20:00,1.31235,1.3124,1.31235,1.31238,23.07
2017.07.31 04:21:00,1.31237,1.31239,1.31234,1.31235,55.01
2017.07.31 04:22:00,1.31235,1.31236,1.31231,1.31236,35.14
2017.07.31 04:23:00,1.31235,1.31244,1.31235,1.31241,19.5
2017.07.31 04:24:00,1.31243,1.31243,1.31243,1.31243,9
2017.07.31 04:25:00,1.31243,1.31243,1.31242,1.31242,7.5
2017.07.31 04:26:00,1.31242,1.31242,1.31242,1.31242,9
2017.07.31 04:27:00,1.31242,1.31242,1.31242,1.31242,7.1
2017.07.31 04:28:00,1.31242,1.31242,1.31242,1.31242,6.1
2017.07.31 04:29:00,1.31242,1.31243,1.3124,1.31242,14.2
2017.07.31 04:30:00,1.31241,1.31242,1.3124,1.3124,16.8
2017.07.31 04:31:00,1.31238,1.31238,1.31233,1.31233,25.72
2017.07.31 04:32:00,1.31234,1.31236,1.31233,1.31234,12.5
2017.07.31 04:33:00,1.31235,1.31237,1.31232,1.31234,14
2017.07.31 04:34:00,1.31234,1.31236,1.31234,1.31236,16
2017.07.31 04:35:00,1.31236,1.31236,1.31232,1.31232,34.95
2017.07.31 04:36:00,1.31233,1.31236,1.31233,1.31236,9
2017.07.31 04:37:00,1.31236,1.31236,1.3123,1.31234,20.22
2017.07.31 04:38:00,1.31234,1.31235,1.31234,1.31235,24.77
2017.07.31 04:39:00,1.31233,1.31243,1.31233,1.31239,40.55
2017.07.31 04:40:00,1.31239,1.31277,1.31239,1.31265,49.98
2017.07.31 04:41:00,1.3126,1.3126,1.31255,1.31255,27.69
2017.07.31 04:42:00,1.31253,1.31254,1.31237,1.3124,28.24
2017.07.31 04:43:00,1.31241,1.31254,1.3124,1.31254,16.57
2017.07.31 04:44:00,1.31255,1.31255,1.31255,1.31255,5
2017.07.31 04:45:00,1.31252,1.31256,1.31252,1.31256,134.12
2017.07.31 04:46:00,1.31256,1.31256,1.31255,1.31256,27
2017.07.31 04:47:00,1.31256,1.31256,1.31255,1.31255,23.8
2017.07.31 04:48:00,1.31255,1.31255,1.31255,1.31255,16
2017.07.31 04:49:00,1.31255,1.31256,1.31253,1.31253,15.57
2017.07.31 04:50:00,1.31254,1.31275,1.31253,1.31266,37.31
2017.07.31 04:51:00,1.31265,1.31265,1.3126,1.3126,7.25
2017.07.31 04:52:00,1.31256,1.31257,1.31256,1.31257,5
2017.07.31 04:53:00,1.31256,1.31257,1.31256,1.31256,18.25
2017.07.31 04:54:00,1.31251,1.31258,1.31251,1.31257,22.62
2017.07.31 04:55:00,1.31257,1.31258,1.31257,1.31257,18
2017.07.31 04:56:00,1.31258,1.31258,1.31257,1.31258,17
2017.07.31 04:57:00,1.31257,1.31258,1.31246,1.31255,52.01
2017.07.31 04:58:00,1.31255,1.31258,1.31253,1.31253,28.6
2017.07.31 04:59:00,1.31251,1.31258,1.31251,1.31255,32.26
2017.07.31 05:00:00,1.31257,1.31268,1.3125,1.31267,58.25
2017.07.31 05:01:00,1.31267,1.31277,1.31265,1.31276,38.36
2017.07.31 05:02:00,1.31276,1.31278,1.31275,1.31275,13.7
2017.07.31 05:03:00,1.31275,1.31277,1.31275,1.31277,44.19
2017.07.31 05:04:00,1.31276,1.31287,1.31274,1.31285,104.2
2017.07.31 05:05:00,1.31285,1.31287,1.31285,1.31286,49.29
2017.07.31 05:06:00,1.31285,1.31287,1.3128,1.31287,34.51
2017.07.31 05:07:00,1.31287,1.31293,1.31286,1.31287,91.8
2017.07.31 05:08:00,1.31286,1.31294,1.31286,1.31291,85.75
2017.07.31 05:09:00,1.31291,1.31293,1.31286,1.31287,27.24
2017.07.31 05:10:00,1.31286,1.31287,1.31286,1.31286,61.91
2017.07.31 05:11:00,1.31286,1.31286,1.31282,1.31282,22.5
2017.07.31 05:12:00,1.31283,1.31283,1.31282,1.31282,27
2017.07.31 05:13:00,1.31283,1.31283,1.31277,1.31281,46.56
2017.07.31 05:14:00,1.31281,1.31283,1.31281,1.31283,39
2017.07.31 05:15:00,1.31282,1.31283,1.31282,1.31282,26
2017.07.31 05:16:00,1.31283,1.31283,1.31279,1.31283,70
2017.07.31 05:17:00,1.31282,1.31283,1.31276,1.31276,40.81
2017.07.31 05:18:00,1.31277,1.31277,1.31276,1.31277,28.69
2017.07.31 05:19:00,1.31276,1.31277,1.31276,1.31276,19.94
2017.07.31 05:20:00,1.31277,1.31283,1.31276,1.31282,39.96
2017.07.31 05:21:00,1.31283,1.31283,1.31275,1.31275,35.62
2017.07.31 05:22:00,1.31275,1.31277,1.31273,1.31277,22.24
2017.07.31 05:23:00,1.31276,1.31285,1.31276,1.31285,48.19
2017.07.31 05:24:00,1.31285,1.31285,1.31272,1.31278,82.34
2017.07.31 05:25:00,1.31278,1.31279,1.3127,1.31271,47
2017.07.31 05:26:00,1.31271,1.31275,1.31266,1.31271,88.75
2017.07.31 05:27:00,1.31271,1.31272,1.31266,1.31271,55
2017.07.31 05:28:00,1.31272,1.31272,1.31271,1.31271,20
2017.07.31 05:29:00,1.31271,1.31271,1.31268,1.31271,17
2017.07.31 05:30:00,1.31271,1.31271,1.31269,1.31271,29.62
2017.07.31 05:31:00,1.31271,1.31273,1.31271,1.31271,38.3
2017.07.31 05:32:00,1.31272,1.31272,1.31271,1.31272,70.8
2017.07.31 05:33:00,1.31272,1.31272,1.3126,1.3126,38.57
2017.07.31 05:34:00,1.3126,1.31264,1.3126,1.31262,41.5
2017.07.31 05:35:00,1.31263,1.31263,1.31262,1.31262,34
2017.07.31 05:36:00,1.31263,1.31263,1.31262,1.31263,28
2017.07.31 05:37:00,1.31262,1.31263,1.31256,1.31257,16.37
2017.07.31 05:38:00,1.31258,1.31266,1.31255,1.31257,37.25
2017.07.31 05:39:00,1.31257,1.31257,1.3125,1.31252,24.22
2017.07.31 05:40:00,1.3125,1.31251,1.31242,1.31251,49.27
2017.07.31 05:41:00,1.31252,1.31252,1.31249,1.3125,18.76
2017.07.31 05:42:00,1.3125,1.31254,1.31249,1.31252,35.79
2017.07.31 05:43:00,1.3125,1.31254,1.31246,1.31251,84.57
2017.07.31 05:44:00,1.31251,1.31255,1.31245,1.31247,70.94
2017.07.31 05:45:00,1.31245,1.31252,1.31244,1.3125,64.35
2017.07.31 05:46:00,1.3125,1.31251,1.31249,1.31249,20.85
2017.07.31 05:47:00,1.31249,1.31251,1.3124,1.31249,74.1
2017.07.31 05:48:00,1.31247,1.31252,1.31247,1.31251,44.39
2017.07.31 05:49:00,1.31248,1.31253,1.31247,1.31252,29.12
2017.07.31 05:50:00,1.31252,1.31253,1.31251,1.31251,30.25
2017.07.31 05:51:00,1.31251,1.31252,1.31248,1.31252,23.66
2017.07.31 05:52:00,1.3125,1.31254,1.31249,1.31254,51.04
2017.07.31 05:53:00,1.31252,1.31253,1.31244,1.31251,52.49
2017.07.31 05:54:00,1.31251,1.31273,1.31249,1.31266,90.01
2017.07.31 05:55:00,1.31267,1.31277,1.31266,1.31277,70.8
2017.07.31 05:56:00,1.31276,1.31308,1.31276,1.31303,148.7
2017.07.31 05:57:00,1.31302,1.31302,1.31294,1.313,75.72
2017.07.31 05:58:00,1.31299,1.31304,1.31295,1.31302,80.05
2017.07.31 05:59:00,1.31302,1.31321,1.31301,1.31317,117.38
2017.07.31 06:00:00,1.31314,1.31326,1.31309,1.31313,116.91
2017.07.31 06:01:00,1.31313,1.31327,1.31311,1.31311,73.21
2017.07.31 06:02:00,1.31311,1.31311,1.31296,1.31303,69.79
2017.07.31 06:03:00,1.31305,1.31313,1.31288,1.313,101.39
2017.07.31 06:04:00,1.31299,1.31299,1.31275,1.31284,90.19
2017.07.31 06:05:00,1.31284,1.31294,1.31282,1.3129,126.82
2017.07.31 06:06:00,1.31291,1.31317,1.31281,1.31317,130.24
2017.07.31 06:07:00,1.31317,1.31323,1.31306,1.31322,117.66
2017.07.31 06:08:00,1.31323,1.31339,1.31311,1.31339,168.82
2017.07.31 06:09:00,1.3134,1.3134,1.31321,1.31328,103.51
2017.07.31 06:10:00,1.31331,1.31334,1.31308,1.31316,183.59
2017.07.31 06:11:00,1.31316,1.31316,1.31305,1.31305,123.54
2017.07.31 06:12:00,1.31305,1.31308,1.31282,1.31283,100.11
2017.07.31 06:13:00,1.31282,1.31283,1.3127,1.31283,140.89
2017.07.31 06:14:00,1.31283,1.3129,1.31251,1.31257,132.05
2017.07.31 06:15:00,1.31258,1.31271,1.31254,1.31267,135.99
2017.07.31 06:16:00,1.31267,1.31272,1.31264,1.31267,113.78
2017.07.31 06:17:00,1.31267,1.31268,1.31257,1.3126,96.27
2017.07.31 06:18:00,1.31258,1.31262,1.31237,1.31238,118.46
