Time (UTC),Open,High,Low,Close,Volume
2018.01.08 02:57:00,0.7849,0.7849,0.78479,0.78479,19.53
2018.01.08 02:58:00,0.78479,0.78483,0.78474,0.78478,62.62
2018.01.08 02:59:00,0.78478,0.78481,0.78473,0.78474,40.04
2018.01.08 03:00:00,0.78474,0.78481,0.78474,0.78476,59.68
2018.01.08 03:01:00,0.78475,0.78476,0.78475,0.78476,11.51
2018.01.08 03:02:00,0.78477,0.78485,0.78477,0.78485,13.38
2018.01.08 03:03:00,0.78485,0.7849,0.78485,0.78489,20.62
2018.01.08 03:04:00,0.7849,0.78494,0.78489,0.7849,45.45
2018.01.08 03:05:00,0.7849,0.7849,0.78481,0.78487,30.46
2018.01.08 03:06:00,0.78488,0.7849,0.78484,0.78486,47.0
2018.01.08 03:07:00,0.78486,0.78489,0.78486,0.78489,15.71
2018.01.08 03:08:00,0.78489,0.7849,0.78489,0.78489,15.5
2018.01.08 03:09:00,0.7849,0.7849,0.7848,0.78485,44.53
2018.01.08 03:10:00,0.78486,0.78486,0.78485,0.78486,13.36
2018.01.08 03:11:00,0.78485,0.78503,0.78485,0.78503,50.24
2018.01.08 03:12:00,0.78501,0.78502,0.78498,0.78498,44.62
2018.01.08 03:13:00,0.78498,0.78509,0.78498,0.78509,20.86
2018.01.08 03:14:00,0.78509,0.7851,0.78504,0.78506,35.47
2018.01.08 03:15:00,0.78506,0.78509,0.78506,0.78509,12.01
2018.01.08 03:16:00,0.78509,0.78509,0.78508,0.78508,7.29
2018.01.08 03:17:00,0.78509,0.7853,0.78509,0.7853,38.48
2018.01.08 03:18:00,0.7853,0.78539,0.78524,0.78524,100.73
2018.01.08 03:19:00,0.78525,0.78525,0.78519,0.78519,70.08
2018.01.08 03:20:00,0.78518,0.78525,0.78514,0.78521,52.51
2018.01.08 03:21:00,0.78521,0.7853,0.78521,0.7853,31.0
2018.01.08 03:22:00,0.78529,0.7853,0.78514,0.78519,69.62
2018.01.08 03:23:00,0.78519,0.78527,0.78519,0.7852,43.27
2018.01.08 03:24:00,0.7852,0.7852,0.78517,0.78519,6.9
2018.01.08 03:25:00,0.78519,0.7852,0.78519,0.7852,7.49
2018.01.08 03:26:00,0.7852,0.7852,0.78518,0.78519,7.26
2018.01.08 03:27:00,0.7852,0.78521,0.78518,0.7852,12.34
2018.01.08 03:28:00,0.78519,0.78519,0.78509,0.78509,24.99
2018.01.08 03:29:00,0.78508,0.78508,0.78499,0.78499,18.58
2018.01.08 03:30:00,0.78499,0.78504,0.78494,0.78496,37.3
2018.01.08 03:31:00,0.78497,0.78497,0.78496,0.78497,24.2
2018.01.08 03:32:00,0.78497,0.78502,0.78497,0.785,14.6
2018.01.08 03:33:00,0.785,0.78501,0.785,0.78501,27.89
2018.01.08 03:34:00,0.78501,0.78501,0.78499,0.785,7.2
2018.01.08 03:35:00,0.785,0.785,0.78487,0.78495,61.39
2018.01.08 03:36:00,0.78494,0.78501,0.78492,0.78501,26.75
2018.01.08 03:37:00,0.78501,0.78502,0.785,0.785,27.48
2018.01.08 03:38:00,0.785,0.78511,0.785,0.7851,17.57
2018.01.08 03:39:00,0.7851,0.7851,0.7851,0.7851,1.5
2018.01.08 03:40:00,0.78509,0.78509,0.78501,0.78506,22.39
2018.01.08 03:41:00,0.78506,0.7851,0.78506,0.78509,9.82
2018.01.08 03:42:00,0.78509,0.78509,0.78499,0.78499,13.11
2018.01.08 03:43:00,0.78499,0.78507,0.78494,0.78497,61.31
2018.01.08 03:44:00,0.78496,0.78496,0.78489,0.78489,54.18
2018.01.08 03:45:00,0.78489,0.78489,0.78482,0.78485,21.73
2018.01.08 03:46:00,0.78485,0.78485,0.78472,0.78482,59.79
2018.01.08 03:47:00,0.78482,0.78493,0.78482,0.7849,37.41
2018.01.08 03:48:00,0.7849,0.78497,0.7849,0.7849,41.33
2018.01.08 03:49:00,0.7849,0.78497,0.7849,0.78497,42.12
2018.01.08 03:50:00,0.78497,0.78505,0.78496,0.78505,29.86
2018.01.08 03:51:00,0.78506,0.78511,0.78506,0.7851,25.54
2018.01.08 03:52:00,0.7851,0.78519,0.7851,0.78519,21.21
2018.01.08 03:53:00,0.78519,0.78519,0.78517,0.78517,14.31
2018.01.08 03:54:00,0.78517,0.78522,0.78512,0.78518,36.06
2018.01.08 03:55:00,0.78518,0.78519,0.78518,0.78518,14.4
2018.01.08 03:56:00,0.78517,0.78519,0.7851,0.7851,16.19
2018.01.08 03:57:00,0.78509,0.78511,0.78509,0.78511,13.0
2018.01.08 03:58:00,0.78511,0.78512,0.78511,0.78512,17.13
2018.01.08 03:59:00,0.78514,0.78519,0.78512,0.78519,35.06
2018.01.08 04:00:00,0.78519,0.78522,0.78519,0.7852,42.94
2018.01.08 04:01:00,0.7852,0.7852,0.78511,0.78511,13.63
2018.01.08 04:02:00,0.78511,0.78511,0.78492,0.78493,53.12
2018.01.08 04:03:00,0.78492,0.78503,0.7849,0.7849,46.93
2018.01.08 04:04:00,0.78485,0.78487,0.78467,0.7847,82.83
2018.01.08 04:05:00,0.7847,0.78472,0.7847,0.7847,42.03
2018.01.08 04:06:00,0.78472,0.78478,0.78469,0.78469,64.08
2018.01.08 04:07:00,0.78469,0.78475,0.78459,0.78461,81.88
2018.01.08 04:08:00,0.78462,0.7847,0.78462,0.78466,65.55
2018.01.08 04:09:00,0.78465,0.78465,0.78459,0.78459,34.93
2018.01.08 04:10:00,0.78458,0.78458,0.7843,0.7843,53.78
2018.01.08 04:11:00,0.78432,0.78436,0.78419,0.78426,119.06
2018.01.08 04:12:00,0.78426,0.78426,0.7841,0.78418,107.36
2018.01.08 04:13:00,0.78418,0.7842,0.78418,0.78419,40.49
2018.01.08 04:14:00,0.7842,0.78427,0.78419,0.78426,18.81
2018.01.08 04:15:00,0.78426,0.78426,0.78413,0.78419,27.18
2018.01.08 04:16:00,0.78419,0.78427,0.78419,0.78424,32.33
2018.01.08 04:17:00,0.78424,0.78428,0.78417,0.78423,86.18
2018.01.08 04:18:00,0.78422,0.78426,0.78412,0.78425,87.88
2018.01.08 04:19:00,0.78425,0.78429,0.78417,0.78429,55.39
2018.01.08 04:20:00,0.78429,0.78431,0.78429,0.78431,27.24
2018.01.08 04:21:00,0.78431,0.78433,0.78431,0.78431,22.95
2018.01.08 04:22:00,0.78431,0.78432,0.7843,0.7843,29.34
2018.01.08 04:23:00,0.7843,0.78431,0.78419,0.78419,59.72
2018.01.08 04:24:00,0.7842,0.7842,0.78408,0.78409,67.38
2018.01.08 04:25:00,0.78409,0.78416,0.78409,0.78414,43.2
2018.01.08 04:26:00,0.78414,0.78419,0.7841,0.78419,49.5
2018.01.08 04:27:00,0.7842,0.78422,0.7842,0.78421,33.22
2018.01.08 04:28:00,0.78421,0.7843,0.78421,0.7843,31.63
2018.01.08 04:29:00,0.7843,0.7843,0.78419,0.78428,40.81
2018.01.08 04:30:00,0.78428,0.78431,0.78428,0.78431,7.38
2018.01.08 04:31:00,0.7843,0.78437,0.78429,0.78429,48.74
2018.01.08 04:32:00,0.78431,0.78434,0.78425,0.78425,61.88
2018.01.08 04:33:00,0.78426,0.78428,0.78426,0.78426,30.78
2018.01.08 04:34:00,0.78426,0.78426,0.78418,0.78419,38.33
2018.01.08 04:35:00,0.78419,0.78425,0.78419,0.78423,22.7
2018.01.08 04:36:00,0.7842,0.78425,0.78402,0.78406,56.57
2018.01.08 04:37:00,0.78406,0.78409,0.78399,0.78409,73.96
2018.01.08 04:38:00,0.78409,0.78411,0.78408,0.7841,23.7
2018.01.08 04:39:00,0.78411,0.7842,0.7841,0.7842,41.48
2018.01.08 04:40:00,0.7842,0.78421,0.78419,0.78419,31.7
2018.01.08 04:41:00,0.78419,0.78422,0.78416,0.7842,44.99
2018.01.08 04:42:00,0.78421,0.78422,0.78414,0.78416,47.53
2018.01.08 04:43:00,0.78417,0.78424,0.78413,0.78424,53.66
2018.01.08 04:44:00,0.78425,0.78425,0.78407,0.78407,23.88
2018.01.08 04:45:00,0.78406,0.78407,0.78403,0.78405,30.34
2018.01.08 04:46:00,0.78407,0.78415,0.78407,0.78415,34.4
2018.01.08 04:47:00,0.78415,0.78422,0.78415,0.78415,64.74
2018.01.08 04:48:00,0.78416,0.78421,0.78416,0.7842,26.33
2018.01.08 04:49:00,0.78421,0.7843,0.78421,0.7843,37.4
2018.01.08 04:50:00,0.78429,0.78431,0.78417,0.78419,53.43
2018.01.08 04:51:00,0.78419,0.78419,0.78414,0.78417,40.92
2018.01.08 04:52:00,0.78418,0.78422,0.78418,0.78419,43.5
2018.01.08 04:53:00,0.7842,0.78429,0.7842,0.78425,50.37
2018.01.08 04:54:00,0.78425,0.78427,0.78423,0.78427,29.33
2018.01.08 04:55:00,0.78426,0.78426,0.7842,0.78421,28.5
2018.01.08 04:56:00,0.78421,0.78428,0.78421,0.78425,35.14
2018.01.08 04:57:00,0.78426,0.78426,0.78419,0.78419,13.3
2018.01.08 04:58:00,0.78419,0.78421,0.78415,0.78415,25.17
2018.01.08 04:59:00,0.78415,0.78417,0.78415,0.78417,7.18
2018.01.08 05:00:00,0.78417,0.78422,0.78417,0.7842,36.51
2018.01.08 05:01:00,0.7842,0.78426,0.7842,0.78426,23.15
2018.01.08 05:02:00,0.78426,0.7843,0.78425,0.7843,17.84
2018.01.08 05:03:00,0.78432,0.78436,0.78429,0.78429,68.85
2018.01.08 05:04:00,0.78429,0.78438,0.78429,0.78437,25.41
2018.01.08 05:05:00,0.78436,0.78442,0.78435,0.78441,79.71
2018.01.08 05:06:00,0.78441,0.78443,0.78436,0.78436,38.4
2018.01.08 05:07:00,0.78435,0.78436,0.78431,0.78436,29.16
2018.01.08 05:08:00,0.78436,0.78436,0.78435,0.78435,9.69
2018.01.08 05:09:00,0.78435,0.78436,0.78422,0.78426,25.46
2018.01.08 05:10:00,0.78426,0.78426,0.78417,0.78417,32.8
2018.01.08 05:11:00,0.78417,0.78417,0.78416,0.78417,43.0
2018.01.08 05:12:00,0.78416,0.78427,0.78416,0.78427,34.25
2018.01.08 05:13:00,0.78427,0.78427,0.7842,0.78421,22.94
2018.01.08 05:14:00,0.78421,0.78436,0.78421,0.78434,31.95
2018.01.08 05:15:00,0.78437,0.78438,0.78434,0.78434,30.42
2018.01.08 05:16:00,0.78435,0.78435,0.78424,0.78425,35.98
2018.01.08 05:17:00,0.78426,0.78427,0.78425,0.78426,24.51
2018.01.08 05:18:00,0.78426,0.78427,0.78426,0.78426,14.79
2018.01.08 05:19:00,0.78426,0.78427,0.78426,0.78427,5.5
2018.01.08 05:20:00,0.78427,0.7843,0.78427,0.7843,40.09
2018.01.08 05:21:00,0.7843,0.78439,0.7843,0.78439,30.39
2018.01.08 05:22:00,0.7844,0.78441,0.7844,0.7844,15.38
2018.01.08 05:23:00,0.78441,0.78449,0.7844,0.78449,44.19
2018.01.08 05:24:00,0.78449,0.7846,0.78448,0.78451,82.06
2018.01.08 05:25:00,0.7845,0.78459,0.78445,0.78459,31.89
2018.01.08 05:26:00,0.78459,0.78459,0.78447,0.78447,66.14
2018.01.08 05:27:00,0.78447,0.7845,0.78447,0.7845,19.35
2018.01.08 05:28:00,0.7845,0.78451,0.7845,0.7845,40.0
2018.01.08 05:29:00,0.7845,0.7845,0.78436,0.78436,58.82
2018.01.08 05:30:00,0.78437,0.7844,0.78422,0.78428,102.6
2018.01.08 05:31:00,0.78428,0.78452,0.78428,0.78448,73.35
2018.01.08 05:32:00,0.78443,0.78443,0.78429,0.78429,77.37
2018.01.08 05:33:00,0.78431,0.78439,0.78429,0.78431,59.38
2018.01.08 05:34:00,0.7843,0.7843,0.7842,0.7842,78.55
2018.01.08 05:35:00,0.78418,0.78425,0.78405,0.78405,112.66
2018.01.08 05:36:00,0.78404,0.78405,0.78362,0.78364,103.29
2018.01.08 05:37:00,0.78364,0.78366,0.78358,0.78364,58.09
2018.01.08 05:38:00,0.78364,0.78372,0.78364,0.78366,57.46
2018.01.08 05:39:00,0.78365,0.78366,0.78362,0.78366,40.11
2018.01.08 05:40:00,0.78366,0.78375,0.78366,0.78374,64.52
2018.01.08 05:41:00,0.78375,0.78375,0.78372,0.78373,27.46
2018.01.08 05:42:00,0.78373,0.78386,0.78373,0.78376,77.68
2018.01.08 05:43:00,0.78376,0.78401,0.78376,0.78397,78.46
2018.01.08 05:44:00,0.78398,0.78398,0.78388,0.78388,48.1
2018.01.08 05:45:00,0.78388,0.78395,0.78381,0.78395,34.79
2018.01.08 05:46:00,0.78396,0.78399,0.78384,0.78394,90.18
2018.01.08 05:47:00,0.78394,0.78398,0.78387,0.78398,41.32
2018.01.08 05:48:00,0.78398,0.78398,0.78382,0.78383,26.01
2018.01.08 05:49:00,0.78384,0.78385,0.78384,0.78385,2.39
2018.01.08 05:50:00,0.78385,0.78396,0.78385,0.78395,40.63
2018.01.08 05:51:00,0.78394,0.78395,0.78388,0.78388,19.5
2018.01.08 05:52:00,0.78386,0.78387,0.78386,0.78387,12.9
2018.01.08 05:53:00,0.78387,0.78387,0.78386,0.78386,12.12
2018.01.08 05:54:00,0.78387,0.7839,0.78387,0.7839,45.65
2018.01.08 05:55:00,0.78389,0.78395,0.78387,0.78395,43.15
2018.01.08 05:56:00,0.78396,0.78396,0.78395,0.78396,20.93
2018.01.08 05:57:00,0.78396,0.78399,0.78396,0.78399,26.9
2018.01.08 05:58:00,0.78399,0.78407,0.78399,0.78406,42.47
2018.01.08 05:59:00,0.78406,0.78411,0.78403,0.78408,71.59
2018.01.08 06:00:00,0.78408,0.78412,0.78408,0.7841,57.91
2018.01.08 06:01:00,0.78411,0.78418,0.7841,0.7841,39.25
2018.01.08 06:02:00,0.7841,0.7841,0.78397,0.78398,38.58
2018.01.08 06:03:00,0.78395,0.78398,0.78392,0.78398,36.95
2018.01.08 06:04:00,0.78396,0.784,0.78396,0.784,32.07
2018.01.08 06:05:00,0.78399,0.78411,0.78399,0.78408,67.48
2018.01.08 06:06:00,0.78409,0.78412,0.78409,0.78409,31.42
2018.01.08 06:07:00,0.7841,0.78413,0.78408,0.7841,46.94
2018.01.08 06:08:00,0.7841,0.78412,0.78408,0.78408,37.26
2018.01.08 06:09:00,0.78407,0.78409,0.78407,0.78407,48.7
2018.01.08 06:10:00,0.78408,0.78419,0.78407,0.78419,88.27
2018.01.08 06:11:00,0.78419,0.78439,0.78419,0.78439,92.49
2018.01.08 06:12:00,0.78439,0.78442,0.78437,0.78439,60.93
2018.01.08 06:13:00,0.78439,0.78439,0.7843,0.78436,28.01
2018.01.08 06:14:00,0.78436,0.78437,0.78425,0.78426,34.94
2018.01.08 06:15:00,0.78426,0.78429,0.78425,0.78429,24.29
2018.01.08 06:16:00,0.78427,0.78439,0.78427,0.78437,63.06
